#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -4.0 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 HeI_4471        	 HeII_4686       	 OIII_5007       	 NII_5755        	 HeI_5876        	 SIII_6312       	 NII_6584        	 HeI_6678        	 SII_6717,31     	 ArIII_7135      	 OII_7325        	 SIII_9069      	source
8.7000000 	 -1.0000000 	 -2.7500000 	 1.3172000 	 2.7471000 	 0.8904000 	 0.1198000 	 0.0144000 	 0.0228000 	 10.2530000 	 0.0235000 	 0.0376000 	 2.8600000 	 1.3699000 	 0.0034000 	 0.5967000 	 0.1966000 	 0.0661000	AGN
8.7000000 	 -1.0000000 	 -2.5000000 	 1.1607000 	 2.2933000 	 0.9038000 	 0.1629000 	 0.0123000 	 0.0387000 	 11.3191000 	 0.0214000 	 0.0321000 	 2.8618000 	 1.2506000 	 0.0114000 	 0.5159000 	 0.4355000 	 0.0558000	AGN
8.7000000 	 -1.0000000 	 -2.2500000 	 1.1313000 	 1.9821000 	 0.8647000 	 0.1943000 	 0.0102000 	 0.0505000 	 10.9847000 	 0.0202000 	 0.0268000 	 2.8698000 	 1.1877000 	 0.0479000 	 0.4950000 	 0.8074000 	 0.0474000	AGN
8.7000000 	 -1.0000000 	 -2.0000000 	 1.1999000 	 1.8256000 	 0.7772000 	 0.1921000 	 0.0083000 	 0.0518000 	 9.0114000 	 0.0200000 	 0.0219000 	 2.8918000 	 1.1655000 	 0.1747000 	 0.5199000 	 1.2656000 	 0.0422000	AGN
8.7000000 	 -1.0000000 	 -1.7500000 	 1.3810000 	 1.7956000 	 0.6684000 	 0.1489000 	 0.0070000 	 0.0398000 	 6.0955000 	 0.0206000 	 0.0183000 	 2.9349000 	 1.1675000 	 0.4179000 	 0.5948000 	 1.5654000 	 0.0400000	AGN
8.7000000 	 -1.0000000 	 -1.5000000 	 1.6923000 	 1.8475000 	 0.5886000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.6684000 	 0.0213000 	 0.0166000 	 2.9949000 	 1.1764000 	 0.6185000 	 0.7263000 	 1.4811000 	 0.0400000	AGN
8.7000000 	 -1.0000000 	 -1.5000000 	 1.6923000 	 1.8475000 	 0.5886000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.6684000 	 0.0213000 	 0.0166000 	 2.9949000 	 1.1764000 	 0.6185000 	 0.7263000 	 1.4811000 	 0.0400000	AGN
8.7000000 	 -1.0000000 	 -1.5000000 	 1.6923000 	 1.8475000 	 0.5886000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.6684000 	 0.0213000 	 0.0166000 	 2.9949000 	 1.1764000 	 0.6185000 	 0.7263000 	 1.4811000 	 0.0400000	AGN
8.7000000 	 -1.0000000 	 -1.0000000 	 2.5237000 	 1.9976000 	 0.5250000 	 0.0392000 	 0.0065000 	 0.0072000 	 1.3219000 	 0.0214000 	 0.0172000 	 3.1148000 	 1.1384000 	 0.5287000 	 1.0801000 	 0.8460000 	 0.0414000	AGN
8.7000000 	 -1.0000000 	 -0.5000000 	 4.0705000 	 2.1695000 	 0.5007000 	 0.0199000 	 0.0097000 	 0.0020000 	 0.5776000 	 0.0201000 	 0.0225000 	 3.1645000 	 1.1226000 	 0.3241000 	 1.7347000 	 0.4675000 	 0.0399000	AGN
8.7000000 	 -0.8750000 	 -4.0000000 	 3.8485000 	 2.7548000 	 0.4005000 	 0.0000000 	 0.0295000 	 0.0000000 	 0.2182000 	 0.0244000 	 0.0764000 	 2.8732000 	 2.4206000 	 0.0000000 	 1.7769000 	 0.0000000 	 0.0381000	AGN
8.7000000 	 -0.8750000 	 -3.7500000 	 3.3499000 	 3.5524000 	 0.5094000 	 0.0034000 	 0.0260000 	 0.0000000 	 0.7629000 	 0.0322000 	 0.0674000 	 2.8684000 	 2.6797000 	 0.0000000 	 1.5569000 	 0.0000000 	 0.0586000	AGN
8.7000000 	 -0.8750000 	 -3.5000000 	 2.7372000 	 3.9877000 	 0.6177000 	 0.0135000 	 0.0227000 	 0.0000000 	 2.3169000 	 0.0375000 	 0.0588000 	 2.8654000 	 2.7017000 	 0.0000000 	 1.2755000 	 0.0050000 	 0.0761000	AGN
8.7000000 	 -0.8750000 	 -3.2500000 	 2.1322000 	 3.7921000 	 0.7225000 	 0.0369000 	 0.0195000 	 0.0029000 	 5.0496000 	 0.0378000 	 0.0508000 	 2.8625000 	 2.4356000 	 0.0000000 	 0.9908000 	 0.0210000 	 0.0806000	AGN
8.7000000 	 -0.8750000 	 -3.0000000 	 1.6431000 	 3.2541000 	 0.8168000 	 0.0749000 	 0.0168000 	 0.0095000 	 7.9810000 	 0.0345000 	 0.0437000 	 2.8596000 	 2.0784000 	 0.0000000 	 0.7563000 	 0.0831000 	 0.0745000	AGN
8.7000000 	 -0.8750000 	 -2.7500000 	 1.3238000 	 2.7064000 	 0.8796000 	 0.1177000 	 0.0144000 	 0.0226000 	 10.1671000 	 0.0308000 	 0.0376000 	 2.8581000 	 1.8095000 	 0.0039000 	 0.5995000 	 0.2408000 	 0.0646000	AGN
8.7000000 	 -0.8750000 	 -2.5000000 	 1.1663000 	 2.2659000 	 0.8939000 	 0.1602000 	 0.0123000 	 0.0383000 	 11.2526000 	 0.0281000 	 0.0321000 	 2.8597000 	 1.6474000 	 0.0137000 	 0.5184000 	 0.5387000 	 0.0547000	AGN
8.7000000 	 -0.8750000 	 -2.2500000 	 1.1340000 	 1.9582000 	 0.8545000 	 0.1906000 	 0.0102000 	 0.0497000 	 10.9314000 	 0.0264000 	 0.0268000 	 2.8671000 	 1.5562000 	 0.0546000 	 0.4963000 	 1.0058000 	 0.0466000	AGN
8.7000000 	 -0.8750000 	 -2.0000000 	 1.1996000 	 1.8032000 	 0.7682000 	 0.1887000 	 0.0083000 	 0.0508000 	 9.0095000 	 0.0261000 	 0.0219000 	 2.8873000 	 1.5190000 	 0.1840000 	 0.5199000 	 1.5397000 	 0.0416000	AGN
8.7000000 	 -0.8750000 	 -1.7500000 	 1.3787000 	 1.7735000 	 0.6604000 	 0.1473000 	 0.0070000 	 0.0393000 	 6.1349000 	 0.0268000 	 0.0183000 	 2.9278000 	 1.5176000 	 0.4299000 	 0.5940000 	 1.8092000 	 0.0395000	AGN
8.7000000 	 -0.8750000 	 -1.5000000 	 1.6877000 	 1.8258000 	 0.5807000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.7130000 	 0.0278000 	 0.0166000 	 2.9863000 	 1.5300000 	 0.6474000 	 0.7246000 	 1.6949000 	 0.0396000	AGN
8.7000000 	 -0.8750000 	 -1.5000000 	 1.6877000 	 1.8258000 	 0.5807000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.7130000 	 0.0278000 	 0.0166000 	 2.9863000 	 1.5300000 	 0.6474000 	 0.7246000 	 1.6949000 	 0.0396000	AGN
8.7000000 	 -0.8750000 	 -1.5000000 	 1.6877000 	 1.8258000 	 0.5807000 	 0.0977000 	 0.0063000 	 0.0240000 	 3.7130000 	 0.0278000 	 0.0166000 	 2.9863000 	 1.5300000 	 0.6474000 	 0.7246000 	 1.6949000 	 0.0396000	AGN
8.7000000 	 -0.8750000 	 -1.0000000 	 2.4967000 	 1.9725000 	 0.5158000 	 0.0394000 	 0.0065000 	 0.0074000 	 1.3402000 	 0.0278000 	 0.0173000 	 3.1068000 	 1.4868000 	 0.5687000 	 1.0685000 	 0.9624000 	 0.0410000	AGN
8.7000000 	 -0.8750000 	 -0.5000000 	 3.9753000 	 2.1442000 	 0.4936000 	 0.0202000 	 0.0097000 	 0.0021000 	 0.5935000 	 0.0263000 	 0.0226000 	 3.1581000 	 1.4749000 	 0.3511000 	 1.6951000 	 0.5021000 	 0.0397000	AGN
8.7000000 	 -0.7500000 	 -4.0000000 	 3.7678000 	 2.6232000 	 0.3842000 	 0.0000000 	 0.0295000 	 0.0000000 	 0.2078000 	 0.0308000 	 0.0764000 	 2.8726000 	 3.1393000 	 0.0000000 	 1.7395000 	 0.0000000 	 0.0354000	AGN
8.7000000 	 -0.7500000 	 -3.7500000 	 3.2917000 	 3.3970000 	 0.4902000 	 0.0031000 	 0.0260000 	 0.0000000 	 0.7277000 	 0.0408000 	 0.0675000 	 2.8674000 	 3.4851000 	 0.0000000 	 1.5296000 	 0.0000000 	 0.0549000	AGN
8.7000000 	 -0.7500000 	 -3.5000000 	 2.7010000 	 3.8403000 	 0.5969000 	 0.0125000 	 0.0227000 	 0.0000000 	 2.2292000 	 0.0480000 	 0.0588000 	 2.8641000 	 3.5265000 	 0.0000000 	 1.2582000 	 0.0058000 	 0.0721000	AGN
8.7000000 	 -0.7500000 	 -3.2500000 	 2.1182000 	 3.6772000 	 0.7027000 	 0.0351000 	 0.0195000 	 0.0028000 	 4.9189000 	 0.0487000 	 0.0508000 	 2.8608000 	 3.1935000 	 0.0000000 	 0.9838000 	 0.0253000 	 0.0770000	AGN
8.7000000 	 -0.7500000 	 -3.0000000 	 1.6431000 	 3.1731000 	 0.7993000 	 0.0725000 	 0.0168000 	 0.0093000 	 7.8431000 	 0.0448000 	 0.0437000 	 2.8576000 	 2.7315000 	 0.0000000 	 0.7558000 	 0.1021000 	 0.0718000	AGN
8.7000000 	 -0.7500000 	 -2.7500000 	 1.3301000 	 2.6551000 	 0.8656000 	 0.1150000 	 0.0144000 	 0.0223000 	 10.0595000 	 0.0402000 	 0.0376000 	 2.8557000 	 2.3816000 	 0.0045000 	 0.6021000 	 0.2972000 	 0.0628000	AGN
8.7000000 	 -0.7500000 	 -2.5000000 	 1.1715000 	 2.2294000 	 0.8813000 	 0.1569000 	 0.0123000 	 0.0378000 	 11.1737000 	 0.0366000 	 0.0321000 	 2.8569000 	 2.1620000 	 0.0163000 	 0.5207000 	 0.6750000 	 0.0533000	AGN
8.7000000 	 -0.7500000 	 -2.2500000 	 1.1368000 	 1.9283000 	 0.8427000 	 0.1866000 	 0.0102000 	 0.0488000 	 10.8843000 	 0.0344000 	 0.0269000 	 2.8636000 	 2.0299000 	 0.0607000 	 0.4977000 	 1.2734000 	 0.0456000	AGN
8.7000000 	 -0.7500000 	 -2.0000000 	 1.1974000 	 1.7742000 	 0.7579000 	 0.1850000 	 0.0084000 	 0.0498000 	 9.0222000 	 0.0339000 	 0.0220000 	 2.8817000 	 1.9690000 	 0.1881000 	 0.5193000 	 1.9331000 	 0.0407000	AGN
8.7000000 	 -0.7500000 	 -1.7500000 	 1.3702000 	 1.7408000 	 0.6502000 	 0.1457000 	 0.0070000 	 0.0388000 	 6.1962000 	 0.0345000 	 0.0183000 	 2.9191000 	 1.9564000 	 0.4301000 	 0.5907000 	 2.2191000 	 0.0387000	AGN
8.7000000 	 -0.7500000 	 -1.5000000 	 1.6793000 	 1.7982000 	 0.5710000 	 0.0973000 	 0.0063000 	 0.0240000 	 3.7684000 	 0.0359000 	 0.0166000 	 2.9755000 	 1.9777000 	 0.6662000 	 0.7214000 	 2.0269000 	 0.0390000	AGN
8.7000000 	 -0.7500000 	 -1.5000000 	 1.6793000 	 1.7982000 	 0.5710000 	 0.0973000 	 0.0063000 	 0.0240000 	 3.7684000 	 0.0359000 	 0.0166000 	 2.9755000 	 1.9777000 	 0.6662000 	 0.7214000 	 2.0269000 	 0.0390000	AGN
8.7000000 	 -0.7500000 	 -1.5000000 	 1.6793000 	 1.7982000 	 0.5710000 	 0.0973000 	 0.0063000 	 0.0240000 	 3.7684000 	 0.0359000 	 0.0166000 	 2.9755000 	 1.9777000 	 0.6662000 	 0.7214000 	 2.0269000 	 0.0390000	AGN
8.7000000 	 -0.7500000 	 -1.0000000 	 2.4583000 	 1.9345000 	 0.5031000 	 0.0397000 	 0.0066000 	 0.0075000 	 1.3630000 	 0.0360000 	 0.0174000 	 3.0962000 	 1.9265000 	 0.5966000 	 1.0527000 	 1.1375000 	 0.0403000	AGN
8.7000000 	 -0.7500000 	 -0.5000000 	 3.8549000 	 2.1080000 	 0.4836000 	 0.0206000 	 0.0097000 	 0.0022000 	 0.6134000 	 0.0343000 	 0.0228000 	 3.1497000 	 1.9257000 	 0.3720000 	 1.6449000 	 0.5626000 	 0.0392000	AGN
8.7000000 	 -0.6250000 	 -4.0000000 	 3.6616000 	 2.4583000 	 0.3635000 	 0.0000000 	 0.0296000 	 0.0000000 	 0.1949000 	 0.0382000 	 0.0766000 	 2.8722000 	 4.0322000 	 0.0000000 	 1.6902000 	 0.0000000 	 0.0322000	AGN
8.7000000 	 -0.6250000 	 -3.7500000 	 3.2115000 	 3.1995000 	 0.4653000 	 0.0027000 	 0.0261000 	 0.0000000 	 0.6833000 	 0.0509000 	 0.0676000 	 2.8666000 	 4.4892000 	 0.0000000 	 1.4919000 	 0.0011000 	 0.0504000	AGN
8.7000000 	 -0.6250000 	 -3.5000000 	 2.6506000 	 3.6468000 	 0.5696000 	 0.0114000 	 0.0227000 	 0.0000000 	 2.1162000 	 0.0604000 	 0.0589000 	 2.8630000 	 4.5645000 	 0.0000000 	 1.2342000 	 0.0066000 	 0.0669000	AGN
8.7000000 	 -0.6250000 	 -3.2500000 	 2.0969000 	 3.5295000 	 0.6770000 	 0.0330000 	 0.0195000 	 0.0027000 	 4.7538000 	 0.0620000 	 0.0508000 	 2.8589000 	 4.1600000 	 0.0000000 	 0.9733000 	 0.0299000 	 0.0727000	AGN
8.7000000 	 -0.6250000 	 -3.0000000 	 1.6427000 	 3.0754000 	 0.7783000 	 0.0697000 	 0.0168000 	 0.0091000 	 7.6846000 	 0.0576000 	 0.0436000 	 2.8551000 	 3.5784000 	 0.0010000 	 0.7551000 	 0.1237000 	 0.0685000	AGN
8.7000000 	 -0.6250000 	 -2.7500000 	 1.3361000 	 2.5905000 	 0.8481000 	 0.1119000 	 0.0144000 	 0.0220000 	 9.9312000 	 0.0520000 	 0.0375000 	 2.8526000 	 3.1220000 	 0.0052000 	 0.6046000 	 0.3695000 	 0.0604000	AGN
8.7000000 	 -0.6250000 	 -2.5000000 	 1.1759000 	 2.1817000 	 0.8655000 	 0.1532000 	 0.0123000 	 0.0372000 	 11.0831000 	 0.0474000 	 0.0321000 	 2.8534000 	 2.8221000 	 0.0191000 	 0.5228000 	 0.8535000 	 0.0517000	AGN
8.7000000 	 -0.6250000 	 -2.2500000 	 1.1373000 	 1.8870000 	 0.8280000 	 0.1818000 	 0.0103000 	 0.0478000 	 10.8389000 	 0.0444000 	 0.0269000 	 2.8591000 	 2.6297000 	 0.0658000 	 0.4982000 	 1.6194000 	 0.0442000	AGN
8.7000000 	 -0.6250000 	 -2.0000000 	 1.1914000 	 1.7315000 	 0.7440000 	 0.1805000 	 0.0084000 	 0.0486000 	 9.0380000 	 0.0434000 	 0.0221000 	 2.8751000 	 2.5265000 	 0.1862000 	 0.5170000 	 2.4367000 	 0.0395000	AGN
8.7000000 	 -0.6250000 	 -1.7500000 	 1.3559000 	 1.6968000 	 0.6375000 	 0.1437000 	 0.0070000 	 0.0382000 	 6.2718000 	 0.0441000 	 0.0184000 	 2.9088000 	 2.4976000 	 0.4169000 	 0.5849000 	 2.7880000 	 0.0377000	AGN
8.7000000 	 -0.6250000 	 -1.5000000 	 1.6565000 	 1.7508000 	 0.5567000 	 0.0971000 	 0.0063000 	 0.0239000 	 3.8400000 	 0.0457000 	 0.0166000 	 2.9620000 	 2.5221000 	 0.6646000 	 0.7121000 	 2.5243000 	 0.0381000	AGN
8.7000000 	 -0.6250000 	 -1.5000000 	 1.6565000 	 1.7508000 	 0.5567000 	 0.0971000 	 0.0063000 	 0.0239000 	 3.8400000 	 0.0457000 	 0.0166000 	 2.9620000 	 2.5221000 	 0.6646000 	 0.7121000 	 2.5243000 	 0.0381000	AGN
8.7000000 	 -0.6250000 	 -1.5000000 	 1.6565000 	 1.7508000 	 0.5567000 	 0.0971000 	 0.0063000 	 0.0239000 	 3.8400000 	 0.0457000 	 0.0166000 	 2.9620000 	 2.5221000 	 0.6646000 	 0.7121000 	 2.5243000 	 0.0381000	AGN
8.7000000 	 -0.6250000 	 -1.0000000 	 2.4089000 	 1.8892000 	 0.4879000 	 0.0400000 	 0.0066000 	 0.0077000 	 1.3920000 	 0.0461000 	 0.0175000 	 3.0826000 	 2.4820000 	 0.6298000 	 1.0324000 	 1.4036000 	 0.0394000	AGN
8.7000000 	 -0.6250000 	 -0.5000000 	 3.7022000 	 2.0536000 	 0.4690000 	 0.0209000 	 0.0098000 	 0.0023000 	 0.6322000 	 0.0443000 	 0.0231000 	 3.1381000 	 2.4917000 	 0.3856000 	 1.5810000 	 0.6489000 	 0.0385000	AGN
8.7000000 	 -0.5000000 	 -4.0000000 	 3.5252000 	 2.2586000 	 0.3379000 	 0.0000000 	 0.0296000 	 0.0000000 	 0.1796000 	 0.0463000 	 0.0767000 	 2.8722000 	 5.1182000 	 0.0000000 	 1.6269000 	 0.0000000 	 0.0285000	AGN
8.7000000 	 -0.5000000 	 -3.7500000 	 3.1098000 	 2.9589000 	 0.4348000 	 0.0023000 	 0.0261000 	 0.0000000 	 0.6305000 	 0.0622000 	 0.0678000 	 2.8659000 	 5.7223000 	 0.0000000 	 1.4442000 	 0.0012000 	 0.0450000	AGN
8.7000000 	 -0.5000000 	 -3.5000000 	 2.5886000 	 3.4111000 	 0.5364000 	 0.0101000 	 0.0227000 	 0.0000000 	 1.9830000 	 0.0746000 	 0.0590000 	 2.8614000 	 5.8598000 	 0.0000000 	 1.2047000 	 0.0071000 	 0.0608000	AGN
8.7000000 	 -0.5000000 	 -3.2500000 	 2.0687000 	 3.3459000 	 0.6449000 	 0.0303000 	 0.0195000 	 0.0026000 	 4.5476000 	 0.0778000 	 0.0508000 	 2.8568000 	 5.3806000 	 0.0000000 	 0.9594000 	 0.0344000 	 0.0672000	AGN
8.7000000 	 -0.5000000 	 -3.0000000 	 1.6392000 	 2.9534000 	 0.7516000 	 0.0663000 	 0.0167000 	 0.0089000 	 7.4829000 	 0.0732000 	 0.0436000 	 2.8520000 	 4.6610000 	 0.0012000 	 0.7529000 	 0.1490000 	 0.0645000	AGN
8.7000000 	 -0.5000000 	 -2.7500000 	 1.3407000 	 2.5103000 	 0.8268000 	 0.1081000 	 0.0144000 	 0.0217000 	 9.7867000 	 0.0667000 	 0.0375000 	 2.8488000 	 4.0746000 	 0.0060000 	 0.6065000 	 0.4597000 	 0.0576000	AGN
8.7000000 	 -0.5000000 	 -2.5000000 	 1.1778000 	 2.1194000 	 0.8459000 	 0.1487000 	 0.0123000 	 0.0366000 	 10.9832000 	 0.0608000 	 0.0322000 	 2.8489000 	 3.6606000 	 0.0223000 	 0.5238000 	 1.0855000 	 0.0494000	AGN
8.7000000 	 -0.5000000 	 -2.2500000 	 1.1347000 	 1.8320000 	 0.8105000 	 0.1767000 	 0.0103000 	 0.0468000 	 10.8033000 	 0.0567000 	 0.0271000 	 2.8534000 	 3.3777000 	 0.0698000 	 0.4975000 	 2.0614000 	 0.0424000	AGN
8.7000000 	 -0.5000000 	 -2.0000000 	 1.1790000 	 1.6752000 	 0.7279000 	 0.1759000 	 0.0084000 	 0.0474000 	 9.0792000 	 0.0550000 	 0.0222000 	 2.8670000 	 3.2095000 	 0.1798000 	 0.5121000 	 3.0727000 	 0.0379000	AGN
8.7000000 	 -0.5000000 	 -1.7500000 	 1.3281000 	 1.6354000 	 0.6214000 	 0.1417000 	 0.0070000 	 0.0375000 	 6.3721000 	 0.0554000 	 0.0185000 	 2.8966000 	 3.1467000 	 0.3926000 	 0.5735000 	 3.4716000 	 0.0363000	AGN
8.7000000 	 -0.5000000 	 -1.5000000 	 1.6214000 	 1.6896000 	 0.5391000 	 0.0965000 	 0.0063000 	 0.0239000 	 3.9256000 	 0.0574000 	 0.0166000 	 2.9458000 	 3.1794000 	 0.6606000 	 0.6976000 	 3.1404000 	 0.0367000	AGN
8.7000000 	 -0.5000000 	 -1.5000000 	 1.6214000 	 1.6896000 	 0.5391000 	 0.0965000 	 0.0063000 	 0.0239000 	 3.9256000 	 0.0574000 	 0.0166000 	 2.9458000 	 3.1794000 	 0.6606000 	 0.6976000 	 3.1404000 	 0.0367000	AGN
8.7000000 	 -0.5000000 	 -1.5000000 	 1.6214000 	 1.6896000 	 0.5391000 	 0.0965000 	 0.0063000 	 0.0239000 	 3.9256000 	 0.0574000 	 0.0166000 	 2.9458000 	 3.1794000 	 0.6606000 	 0.6976000 	 3.1404000 	 0.0367000	AGN
8.7000000 	 -0.5000000 	 -1.0000000 	 2.3415000 	 1.8252000 	 0.4677000 	 0.0400000 	 0.0067000 	 0.0079000 	 1.4236000 	 0.0583000 	 0.0177000 	 3.0655000 	 3.1610000 	 0.6591000 	 1.0045000 	 1.7795000 	 0.0382000	AGN
8.7000000 	 -0.5000000 	 -0.5000000 	 3.5357000 	 1.9985000 	 0.4536000 	 0.0212000 	 0.0098000 	 0.0025000 	 0.6554000 	 0.0569000 	 0.0233000 	 3.1242000 	 3.2203000 	 0.4036000 	 1.5116000 	 0.8208000 	 0.0377000	AGN
8.7000000 	 -0.3750000 	 -4.0000000 	 3.3585000 	 2.0290000 	 0.3078000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.1623000 	 0.0546000 	 0.0769000 	 2.8722000 	 6.4143000 	 0.0000000 	 1.5498000 	 0.0000000 	 0.0245000	AGN
8.7000000 	 -0.3750000 	 -3.7500000 	 2.9824000 	 2.6787000 	 0.3985000 	 0.0019000 	 0.0262000 	 0.0000000 	 0.5703000 	 0.0742000 	 0.0679000 	 2.8655000 	 7.2009000 	 0.0000000 	 1.3845000 	 0.0012000 	 0.0391000	AGN
8.7000000 	 -0.3750000 	 -3.5000000 	 2.5060000 	 3.1286000 	 0.4959000 	 0.0086000 	 0.0228000 	 0.0000000 	 1.8235000 	 0.0902000 	 0.0591000 	 2.8604000 	 7.4294000 	 0.0000000 	 1.1655000 	 0.0074000 	 0.0536000	AGN
8.7000000 	 -0.3750000 	 -3.2500000 	 2.0316000 	 3.1204000 	 0.6055000 	 0.0273000 	 0.0195000 	 0.0025000 	 4.3002000 	 0.0958000 	 0.0508000 	 2.8545000 	 6.8955000 	 0.0000000 	 0.9414000 	 0.0395000 	 0.0608000	AGN
8.7000000 	 -0.3750000 	 -3.0000000 	 1.6306000 	 2.7957000 	 0.7176000 	 0.0622000 	 0.0167000 	 0.0086000 	 7.2395000 	 0.0916000 	 0.0436000 	 2.8486000 	 6.0158000 	 0.0013000 	 0.7483000 	 0.1781000 	 0.0595000	AGN
8.7000000 	 -0.3750000 	 -2.7500000 	 1.3397000 	 2.3992000 	 0.7978000 	 0.1035000 	 0.0144000 	 0.0212000 	 9.5936000 	 0.0841000 	 0.0376000 	 2.8445000 	 5.2598000 	 0.0069000 	 0.6059000 	 0.5708000 	 0.0539000	AGN
8.7000000 	 -0.3750000 	 -2.5000000 	 1.1737000 	 2.0362000 	 0.8215000 	 0.1436000 	 0.0124000 	 0.0359000 	 10.8746000 	 0.0769000 	 0.0324000 	 2.8435000 	 4.6984000 	 0.0254000 	 0.5223000 	 1.3824000 	 0.0466000	AGN
8.7000000 	 -0.3750000 	 -2.2500000 	 1.1262000 	 1.7592000 	 0.7900000 	 0.1714000 	 0.0104000 	 0.0458000 	 10.7903000 	 0.0714000 	 0.0273000 	 2.8463000 	 4.2918000 	 0.0725000 	 0.4942000 	 2.6457000 	 0.0401000	AGN
8.7000000 	 -0.3750000 	 -2.0000000 	 1.1587000 	 1.5982000 	 0.7085000 	 0.1710000 	 0.0085000 	 0.0463000 	 9.1446000 	 0.0684000 	 0.0225000 	 2.8573000 	 4.0190000 	 0.1714000 	 0.5038000 	 3.8992000 	 0.0359000	AGN
8.7000000 	 -0.3750000 	 -1.7500000 	 1.2892000 	 1.5528000 	 0.6017000 	 0.1389000 	 0.0071000 	 0.0368000 	 6.4906000 	 0.0684000 	 0.0186000 	 2.8827000 	 3.9030000 	 0.3736000 	 0.5573000 	 4.4363000 	 0.0343000	AGN
8.7000000 	 -0.3750000 	 -1.5000000 	 1.5629000 	 1.5994000 	 0.5162000 	 0.0959000 	 0.0063000 	 0.0238000 	 4.0390000 	 0.0706000 	 0.0167000 	 2.9264000 	 3.9325000 	 0.6290000 	 0.6731000 	 3.9688000 	 0.0347000	AGN
8.7000000 	 -0.3750000 	 -1.5000000 	 1.5629000 	 1.5994000 	 0.5162000 	 0.0959000 	 0.0063000 	 0.0238000 	 4.0390000 	 0.0706000 	 0.0167000 	 2.9264000 	 3.9325000 	 0.6290000 	 0.6731000 	 3.9688000 	 0.0347000	AGN
8.7000000 	 -0.3750000 	 -1.5000000 	 1.5629000 	 1.5994000 	 0.5162000 	 0.0959000 	 0.0063000 	 0.0238000 	 4.0390000 	 0.0706000 	 0.0167000 	 2.9264000 	 3.9325000 	 0.6290000 	 0.6731000 	 3.9688000 	 0.0347000	AGN
8.7000000 	 -0.3750000 	 -1.0000000 	 2.2516000 	 1.7344000 	 0.4411000 	 0.0397000 	 0.0068000 	 0.0082000 	 1.4558000 	 0.0723000 	 0.0179000 	 3.0437000 	 3.9626000 	 0.6954000 	 0.9670000 	 2.2871000 	 0.0363000	AGN
8.7000000 	 -0.3750000 	 -0.5000000 	 3.3245000 	 1.9029000 	 0.4283000 	 0.0210000 	 0.0098000 	 0.0027000 	 0.6696000 	 0.0715000 	 0.0238000 	 3.1064000 	 4.0759000 	 0.4121000 	 1.4231000 	 1.0300000 	 0.0361000	AGN
8.7000000 	 -0.2500000 	 -4.0000000 	 3.1544000 	 1.7708000 	 0.2730000 	 0.0000000 	 0.0297000 	 0.0000000 	 0.1433000 	 0.0623000 	 0.0771000 	 2.8731000 	 7.8951000 	 0.0000000 	 1.4554000 	 0.0000000 	 0.0201000	AGN
8.7000000 	 -0.2500000 	 -3.7500000 	 2.8277000 	 2.3604000 	 0.3566000 	 0.0015000 	 0.0262000 	 0.0000000 	 0.5041000 	 0.0857000 	 0.0680000 	 2.8655000 	 8.9209000 	 0.0000000 	 1.3121000 	 0.0013000 	 0.0325000	AGN
8.7000000 	 -0.2500000 	 -3.5000000 	 2.4080000 	 2.8026000 	 0.4491000 	 0.0071000 	 0.0228000 	 0.0000000 	 1.6459000 	 0.1061000 	 0.0591000 	 2.8592000 	 9.3040000 	 0.0000000 	 1.1192000 	 0.0074000 	 0.0457000	AGN
8.7000000 	 -0.2500000 	 -3.2500000 	 1.9826000 	 2.8569000 	 0.5592000 	 0.0240000 	 0.0195000 	 0.0023000 	 4.0192000 	 0.1154000 	 0.0507000 	 2.8522000 	 8.7359000 	 0.0000000 	 0.9178000 	 0.0445000 	 0.0534000	AGN
8.7000000 	 -0.2500000 	 -3.0000000 	 1.6134000 	 2.6077000 	 0.6769000 	 0.0577000 	 0.0167000 	 0.0082000 	 6.9585000 	 0.1126000 	 0.0435000 	 2.8448000 	 7.6873000 	 0.0024000 	 0.7399000 	 0.2114000 	 0.0537000	AGN
8.7000000 	 -0.2500000 	 -2.7500000 	 1.3311000 	 2.2676000 	 0.7647000 	 0.0985000 	 0.0145000 	 0.0207000 	 9.3993000 	 0.1047000 	 0.0377000 	 2.8391000 	 6.7319000 	 0.0080000 	 0.6022000 	 0.7097000 	 0.0496000	AGN
8.7000000 	 -0.2500000 	 -2.5000000 	 1.1613000 	 1.9281000 	 0.7918000 	 0.1380000 	 0.0125000 	 0.0352000 	 10.7595000 	 0.0955000 	 0.0327000 	 2.8371000 	 5.9543000 	 0.0284000 	 0.5173000 	 1.7621000 	 0.0432000	AGN
