12+log(O/H),log(N/O),log(U),OII_3727,NeIII_3868,OIII_4363,HeI_4471,HeII_4686,OIII_5007,NII_5755,HeI_5876,SIII_6312,NII_6584,HeI_6678,"SII_6717,31",ArIII_7135,OII_7325,SIII_9069,source
8.3,-2.0,-3.75,3.6201,0.0687,0.0013,0.023,0.0,0.2506,0.0,0.0593,0.0068,0.0776,0.0168,1.2962,0.0813,0.0541,0.1194,1
8.3,-2.0,-3.5,3.9484,0.1081,0.004,0.0229,0.0,0.705,0.0011,0.0589,0.0104,0.0768,0.0167,1.0839,0.0934,0.0641,0.1658,1
8.3,-2.0,-3.25,3.7507,0.1541,0.0098,0.0228,0.0,1.5798,0.001,0.0585,0.0143,0.0672,0.0166,0.8486,0.1032,0.0652,0.2112,1
8.3,-2.0,-3.0,3.1147,0.2005,0.0185,0.0226,0.0,2.7641,0.0,0.0582,0.0177,0.0519,0.0165,0.6313,0.1102,0.0577,0.249,1
8.3,-2.0,-2.75,2.359,0.2451,0.0291,0.0225,0.0,4.0099,0.0,0.0578,0.0207,0.0369,0.0164,0.4558,0.1151,0.0467,0.2766,1
8.3,-2.0,-2.5,1.7084,0.2889,0.0411,0.0224,0.0,5.1771,0.0,0.0576,0.0232,0.0253,0.0163,0.3259,0.1176,0.036,0.2927,1
8.3,-2.0,-2.25,1.2241,0.3334,0.0544,0.0223,0.0,6.2433,0.0,0.0574,0.0249,0.0173,0.0162,0.2345,0.1167,0.0272,0.2953,1
8.3,-2.0,-2.0,0.8919,0.3804,0.0693,0.0223,0.0,7.2493,0.0,0.0573,0.0257,0.0122,0.0161,0.1726,0.1115,0.0208,0.2836,1
8.3,-2.0,-1.75,0.6704,0.4313,0.0864,0.0222,0.0,8.2416,0.0,0.0571,0.0253,0.0089,0.0161,0.1314,0.1023,0.0164,0.2598,1
8.3,-2.0,-1.5,0.522,0.4881,0.1068,0.0221,0.0,9.2762,0.0,0.057,0.024,0.0068,0.016,0.1042,0.0905,0.0132,0.2287,1
8.4,-2.0,-4.0,2.5833,0.0318,0.0,0.0227,0.0,0.0659,0.0,0.0587,0.0033,0.0723,0.0167,1.4883,0.0541,0.0294,0.0805,1
8.4,-2.0,-3.75,3.2433,0.0568,0.0,0.0229,0.0,0.2189,0.0,0.059,0.0058,0.0798,0.0168,1.3691,0.066,0.0416,0.1228,1
8.4,-2.0,-3.5,3.6709,0.0931,0.0028,0.0229,0.0,0.6326,0.0,0.0589,0.0091,0.0811,0.0167,1.1722,0.0774,0.0519,0.1741,1
8.4,-2.0,-3.25,3.5848,0.1361,0.0069,0.0228,0.0,1.4418,0.0,0.0587,0.0127,0.0725,0.0166,0.9306,0.0864,0.0549,0.2243,1
8.4,-2.0,-3.0,3.0499,0.1797,0.0132,0.0227,0.0,2.5505,0.0,0.0584,0.0159,0.057,0.0166,0.6975,0.0925,0.0504,0.2656,1
8.4,-2.0,-2.75,2.3628,0.2215,0.021,0.0226,0.0,3.7378,0.0,0.0581,0.0186,0.0411,0.0165,0.5059,0.0965,0.042,0.2958,1
8.4,-2.0,-2.5,1.7433,0.2626,0.0301,0.0225,0.0,4.8707,0.0,0.058,0.0209,0.0285,0.0164,0.3629,0.0988,0.0332,0.3141,1
8.4,-2.0,-2.25,1.2688,0.3044,0.0404,0.0225,0.0,5.9214,0.0,0.0578,0.0226,0.0196,0.0163,0.2619,0.0986,0.0258,0.3186,1
8.4,-2.0,-2.0,0.9358,0.3491,0.0522,0.0224,0.0,6.9265,0.0,0.0577,0.0235,0.0139,0.0163,0.1933,0.095,0.0201,0.3083,1
8.4,-2.0,-1.75,0.7104,0.3979,0.066,0.0223,0.0,7.9282,0.0,0.0576,0.0235,0.0101,0.0162,0.1476,0.0881,0.016,0.2847,1
8.4,-2.0,-1.5,0.5573,0.4535,0.0826,0.0223,0.0,8.9886,0.0,0.0575,0.0227,0.0077,0.0162,0.1174,0.0789,0.0131,0.2529,1
8.5,-2.0,-4.0,1.7911,0.0173,0.0,0.0223,0.0,0.0412,0.0,0.0578,0.0021,0.0635,0.0164,1.3368,0.0596,0.0156,0.0728,1
8.5,-2.0,-3.75,2.4492,0.0343,0.0,0.0226,0.0,0.1468,0.0,0.0585,0.004,0.0738,0.0166,1.2969,0.0767,0.025,0.116,1
8.5,-2.0,-3.5,3.0156,0.0624,0.0014,0.0227,0.0,0.4584,0.0,0.0587,0.0069,0.0791,0.0167,1.1619,0.0941,0.035,0.1715,1
8.5,-2.0,-3.25,3.1573,0.0989,0.0039,0.0228,0.0,1.1179,0.0,0.0587,0.0102,0.0738,0.0167,0.9498,0.1081,0.0404,0.2277,1
8.5,-2.0,-3.0,2.8366,0.138,0.0078,0.0227,0.0,2.0757,0.0,0.0586,0.0131,0.06,0.0166,0.7233,0.1175,0.0396,0.2738,1
8.5,-2.0,-2.75,2.2863,0.1762,0.0128,0.0227,0.0,3.1419,0.0,0.0585,0.0155,0.0442,0.0166,0.5283,0.1232,0.035,0.3071,1
8.5,-2.0,-2.5,1.7371,0.214,0.019,0.0226,0.0,4.1942,0.0,0.0584,0.0175,0.0311,0.0165,0.3805,0.1269,0.0288,0.3287,1
8.5,-2.0,-2.25,1.2905,0.2529,0.0262,0.0226,0.0,5.2004,0.0,0.0583,0.0193,0.0216,0.0165,0.2756,0.1283,0.0231,0.3379,1
8.5,-2.0,-2.0,0.9651,0.2943,0.0346,0.0225,0.0,6.1723,0.0,0.0582,0.0204,0.0153,0.0165,0.204,0.1262,0.0185,0.333,1
8.5,-2.0,-1.75,0.7389,0.3397,0.0446,0.0225,0.0,7.1507,0.0,0.0581,0.021,0.0112,0.0164,0.1562,0.1199,0.015,0.3141,1
8.5,-2.0,-1.5,0.5832,0.3911,0.0569,0.0224,0.0,8.1885,0.0,0.058,0.0208,0.0085,0.0164,0.1246,0.11,0.0124,0.2847,1
8.6,-2.0,-4.0,1.0604,0.0063,0.0,0.0217,0.0,0.0188,0.0,0.0566,0.0012,0.0506,0.0161,1.0828,0.0379,0.0057,0.0617,1
8.6,-2.0,-3.75,1.6066,0.0142,0.0,0.0223,0.0,0.0731,0.0,0.0579,0.0025,0.0626,0.0165,1.1147,0.0519,0.0122,0.1031,1
8.6,-2.0,-3.5,2.2558,0.0304,0.0,0.0226,0.0,0.2602,0.0,0.0585,0.0048,0.0723,0.0167,1.0664,0.0683,0.0203,0.1626,1
8.6,-2.0,-3.25,2.6845,0.0564,0.0017,0.0227,0.0,0.7241,0.0,0.0587,0.0078,0.0725,0.0167,0.9178,0.0831,0.0277,0.2279,1
8.6,-2.0,-3.0,2.6283,0.0874,0.0039,0.0227,0.0,1.4796,0.0,0.0587,0.0105,0.0614,0.0167,0.7138,0.0926,0.0301,0.281,1
8.6,-2.0,-2.75,2.2537,0.12,0.0069,0.0227,0.0,2.383,0.0,0.0587,0.0126,0.0464,0.0167,0.5254,0.098,0.0286,0.3178,1
8.6,-2.0,-2.5,1.7863,0.1536,0.0106,0.0227,0.0,3.3204,0.0,0.0587,0.0144,0.033,0.0167,0.3785,0.1015,0.0249,0.3426,1
8.6,-2.0,-2.25,1.3614,0.1889,0.0151,0.0227,0.0,4.2472,0.0,0.0587,0.0159,0.0231,0.0166,0.2738,0.104,0.0206,0.3574,1
8.6,-2.0,-2.0,1.0314,0.2267,0.0205,0.0227,0.0,5.1645,0.0,0.0587,0.0173,0.0163,0.0166,0.2024,0.1051,0.0168,0.3614,1
8.6,-2.0,-1.75,0.7932,0.2678,0.0271,0.0226,0.0,6.0881,0.0,0.0586,0.0183,0.0119,0.0166,0.155,0.1037,0.0138,0.3525,1
8.6,-2.0,-1.5,0.6262,0.3139,0.0353,0.0226,0.0,7.065,0.0,0.0586,0.0189,0.009,0.0166,0.1235,0.0994,0.0115,0.3313,1
8.7,-2.0,-4.0,0.4724,0.0018,0.0,0.0213,0.0,0.0069,0.0,0.0559,0.0,0.0343,0.016,0.7586,0.0331,0.0,0.0461,1
8.7,-2.0,-3.75,0.7841,0.0044,0.0,0.0221,0.0,0.0284,0.0,0.0577,0.0011,0.0446,0.0165,0.8265,0.0476,0.0016,0.0794,1
8.7,-2.0,-3.5,1.3019,0.0114,0.0,0.0225,0.0,0.1209,0.0,0.0586,0.0025,0.0569,0.0167,0.863,0.0687,0.0082,0.1361,1
8.7,-2.0,-3.25,1.8821,0.0262,0.0,0.0227,0.0,0.4115,0.0,0.0589,0.0051,0.0637,0.0168,0.8117,0.0926,0.0145,0.2103,1
8.7,-2.0,-3.0,2.1401,0.0478,0.0017,0.0227,0.0,0.9685,0.0,0.059,0.0077,0.0583,0.0168,0.669,0.1102,0.0191,0.2758,1
8.7,-2.0,-2.75,2.0099,0.0719,0.0033,0.0228,0.0,1.6847,0.0,0.0591,0.0097,0.0457,0.0168,0.5033,0.1194,0.0203,0.319,1
8.7,-2.0,-2.5,1.7001,0.0984,0.0053,0.0228,0.0,2.4642,0.0,0.0591,0.0111,0.0332,0.0168,0.3655,0.1245,0.0191,0.3466,1
8.7,-2.0,-2.25,1.3569,0.1277,0.0079,0.0228,0.0,3.2696,0.0,0.0592,0.0124,0.0234,0.0168,0.2648,0.1286,0.0168,0.365,1
8.7,-2.0,-2.0,1.0566,0.1605,0.0112,0.0228,0.0,4.0972,0.0,0.0592,0.0137,0.0166,0.0168,0.1957,0.1322,0.0142,0.3757,1
8.7,-2.0,-1.75,0.8262,0.1972,0.0153,0.0228,0.0,4.9546,0.0,0.0591,0.0149,0.0121,0.0168,0.1497,0.1345,0.0121,0.3766,1
8.7,-2.0,-1.5,0.6558,0.2381,0.0205,0.0227,0.0,5.8656,0.0,0.0591,0.0159,0.0091,0.0167,0.1193,0.1339,0.0103,0.3658,1
8.8,-2.0,-4.0,0.1907,0.0,0.0,0.021,0.0,0.0025,0.0,0.0555,0.0,0.022,0.0158,0.5035,0.0175,0.0,0.0333,1
8.8,-2.0,-3.75,0.3395,0.0013,0.0,0.022,0.0,0.0101,0.0,0.0577,0.0,0.0297,0.0165,0.5755,0.026,0.0,0.0583,1
8.8,-2.0,-3.5,0.631,0.0036,0.0,0.0225,0.0,0.0483,0.0,0.0589,0.0011,0.0405,0.0168,0.6428,0.0399,0.0011,0.1054,1
8.8,-2.0,-3.25,1.1306,0.0105,0.0,0.0227,0.0,0.2091,0.0,0.0592,0.0028,0.0512,0.0169,0.6711,0.0604,0.0052,0.1817,1
8.8,-2.0,-3.0,1.5792,0.0235,0.0,0.0228,0.0,0.5932,0.0,0.0593,0.0052,0.0522,0.0169,0.6053,0.0796,0.0106,0.2617,1
8.8,-2.0,-2.75,1.6874,0.0397,0.0015,0.0228,0.0,1.1396,0.0,0.0594,0.0071,0.0434,0.0169,0.4751,0.0903,0.0133,0.3157,1
8.8,-2.0,-2.5,1.554,0.0577,0.0025,0.0229,0.0,1.7512,0.0,0.0595,0.0085,0.0324,0.0169,0.3503,0.0953,0.0142,0.347,1
8.8,-2.0,-2.25,1.3206,0.0789,0.004,0.0229,0.0,2.4078,0.0,0.0596,0.0096,0.0232,0.0169,0.2548,0.0986,0.0135,0.367,1
8.8,-2.0,-2.0,1.0745,0.1046,0.0058,0.0229,0.0,3.1147,0.0,0.0596,0.0106,0.0164,0.0169,0.1881,0.1021,0.012,0.3814,1
8.8,-2.0,-1.75,0.862,0.1352,0.0083,0.0229,0.0,3.8786,0.0,0.0596,0.0118,0.0119,0.0169,0.1437,0.1059,0.0105,0.39,1
8.8,-2.0,-1.5,0.694,0.1708,0.0115,0.0228,0.0,4.7131,0.0,0.0596,0.0129,0.009,0.0169,0.1144,0.1087,0.0091,0.3896,1
8.9,-2.0,-4.0,0.0482,0.0,0.0,0.018,0.0,0.0013,0.0,0.0479,0.0,0.01,0.0138,0.194,0.0106,0.0,0.0218,1
8.9,-2.0,-3.75,0.0674,0.0,0.0,0.0199,0.0,0.0045,0.0,0.0528,0.0,0.0117,0.0152,0.1919,0.0145,0.0,0.0362,1
8.9,-2.0,-3.5,0.1587,0.0,0.0,0.022,0.0,0.0099,0.0,0.0581,0.0,0.0196,0.0166,0.3392,0.0244,0.0,0.057,1
8.9,-2.0,-3.25,0.3589,0.0018,0.0,0.0224,0.0,0.0574,0.0,0.0591,0.0,0.0287,0.0169,0.405,0.0427,0.0,0.1128,1
8.9,-2.0,-3.0,0.7022,0.0058,0.0,0.0226,0.0,0.2302,0.0,0.0593,0.002,0.036,0.0169,0.4334,0.0685,0.0011,0.1952,1
8.9,-2.0,-2.75,0.9974,0.0127,0.0,0.0228,0.0,0.5497,0.0,0.0595,0.0037,0.0351,0.0169,0.3859,0.0895,0.0044,0.2671,1
8.9,-2.0,-2.5,1.1143,0.0207,0.0,0.0228,0.0,0.9356,0.0,0.0596,0.005,0.0287,0.017,0.3026,0.1007,0.0061,0.3107,1
8.9,-2.0,-2.25,1.0923,0.0303,0.0013,0.0229,0.0,1.3594,0.0,0.0598,0.006,0.0216,0.017,0.2257,0.1066,0.0082,0.3357,1
8.9,-2.0,-2.0,0.9923,0.043,0.0021,0.0229,0.0,1.8374,0.0,0.0599,0.0069,0.0157,0.017,0.1677,0.1114,0.0086,0.3529,1
8.9,-2.0,-1.75,0.8574,0.0609,0.0031,0.0229,0.0,2.3931,0.0,0.06,0.0077,0.0114,0.017,0.1277,0.1169,0.0082,0.367,1
8.9,-2.0,-1.5,0.7199,0.0855,0.0046,0.0229,0.0,3.0408,0.0,0.06,0.0087,0.0086,0.017,0.1011,0.1231,0.0075,0.377,1
9.0,-2.0,-4.0,0.0049,0.0,0.0,0.0097,0.0,0.0,0.0,0.0259,0.0,0.0024,0.0074,0.051,0.0019,0.0,0.0057,1
9.0,-2.0,-3.75,0.0092,0.0,0.0,0.0108,0.0,0.0,0.0,0.0286,0.0,0.0034,0.0082,0.0607,0.0031,0.0,0.0111,1
9.0,-2.0,-3.5,0.0244,0.0,0.0,0.0115,0.0,0.0029,0.0,0.0305,0.0,0.0055,0.0087,0.0823,0.0061,0.0,0.0241,1
9.0,-2.0,-3.25,0.0904,0.0,0.0,0.0202,0.0,0.0221,0.0,0.0535,0.0,0.0123,0.0154,0.1529,0.017,0.0,0.0731,1
9.0,-2.0,-3.0,0.1421,0.0,0.0,0.022,0.0,0.0406,0.0,0.0583,0.0,0.0161,0.0166,0.2096,0.0226,0.0,0.0954,1
9.0,-2.0,-2.75,0.3147,0.0017,0.0,0.0224,0.0,0.1432,0.0,0.0589,0.0,0.0211,0.0168,0.2384,0.0391,0.0,0.1687,1
9.0,-2.0,-2.5,0.5433,0.0036,0.0,0.0226,0.0,0.3113,0.0,0.0593,0.002,0.0224,0.0169,0.2278,0.0548,0.0,0.2374,1
9.0,-2.0,-2.25,0.7868,0.0058,0.0,0.0227,0.0,0.5086,0.0,0.0596,0.0032,0.0203,0.0169,0.1929,0.0669,0.0016,0.289,1
9.0,-2.0,-2.0,1.0249,0.0082,0.0,0.0228,0.0,0.7098,0.0,0.0598,0.0045,0.0166,0.017,0.1539,0.0761,0.0055,0.3268,1
9.0,-2.0,-1.75,1.156,0.0111,0.0,0.0228,0.0,0.9415,0.0,0.06,0.0056,0.0127,0.017,0.119,0.0813,0.0086,0.3469,1
9.0,-2.0,-1.5,1.1493,0.0162,0.0011,0.0228,0.0,1.2493,0.0,0.06,0.0063,0.0094,0.017,0.0924,0.0841,0.0098,0.3555,1
9.1,-2.0,-4.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.021,0.0,0.0,0.006,0.0095,0.0,0.0,0.0012,1
9.1,-2.0,-3.75,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0242,0.0,0.0,0.0069,0.0126,0.0,0.0,0.0026,1
9.1,-2.0,-3.5,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0268,0.0,0.0011,0.0076,0.0186,0.0015,0.0,0.006,1
9.1,-2.0,-3.25,0.0066,0.0,0.0,0.0107,0.0,0.0015,0.0,0.0284,0.0,0.0026,0.0081,0.0358,0.0042,0.0,0.0173,1
9.1,-2.0,-3.0,0.0502,0.0,0.0,0.0158,0.0,0.0189,0.0,0.0421,0.0,0.0076,0.0123,0.0886,0.0163,0.0,0.0647,1
9.1,-2.0,-2.75,0.0983,0.0,0.0,0.0207,0.0,0.0677,0.0,0.0549,0.0,0.0087,0.0158,0.096,0.0286,0.0,0.1179,1
9.1,-2.0,-2.5,0.1272,0.0,0.0,0.0222,0.0,0.0619,0.0,0.0589,0.0,0.0117,0.0168,0.1188,0.0328,0.0,0.1353,1
9.1,-2.0,-2.25,0.347,0.0,0.0,0.0224,0.0,0.1263,0.0,0.0592,0.0012,0.0155,0.0168,0.1402,0.0551,0.0,0.2152,1
9.1,-2.0,-2.0,0.7108,0.0012,0.0,0.0226,0.0,0.1927,0.0,0.0595,0.0025,0.0162,0.0169,0.1351,0.0778,0.0011,0.2899,1
9.1,-2.0,-1.75,0.0168,0.0014,0.0,0.0169,0.0,0.1778,0.0,0.0448,0.0,0.0,0.013,0.0074,0.0201,0.0,0.094,1
9.1,-2.0,-1.5,0.0076,0.0015,0.0,0.0138,0.0,0.1537,0.0,0.0362,0.0,0.0,0.0103,0.0032,0.0155,0.0,0.0726,1
6.9,-1.875,-4.0,0.3448,0.0107,0.0,0.0234,0.0,0.0103,0.0,0.0599,0.0,0.0071,0.0169,0.0997,0.0053,0.0077,0.0061,1
6.9,-1.875,-3.75,0.3953,0.0167,0.0,0.0229,0.0,0.0331,0.0,0.0586,0.0,0.0073,0.0165,0.0842,0.006,0.0095,0.0088,1
6.9,-1.875,-3.5,0.4159,0.0249,0.0014,0.0224,0.0,0.0934,0.0,0.0573,0.0014,0.0069,0.0161,0.0682,0.0068,0.0108,0.012,1
6.9,-1.875,-3.25,0.3796,0.0351,0.0036,0.0219,0.0,0.2115,0.0,0.0561,0.002,0.0056,0.0158,0.0527,0.0077,0.0105,0.0155,1
6.9,-1.875,-3.0,0.2988,0.0469,0.0072,0.0215,0.0,0.3747,0.0,0.055,0.0027,0.0041,0.0154,0.0392,0.0085,0.0087,0.0188,1
6.9,-1.875,-2.75,0.2134,0.0599,0.012,0.0211,0.0,0.5505,0.0,0.0542,0.0034,0.0028,0.0151,0.0284,0.0092,0.0056,0.0214,1
6.9,-1.875,-2.5,0.1469,0.0742,0.0179,0.0208,0.0,0.7221,0.0,0.0534,0.004,0.0019,0.0149,0.0205,0.0095,0.004,0.023,1
6.9,-1.875,-2.25,0.1018,0.0897,0.0248,0.0205,0.0,0.8867,0.0,0.0528,0.0044,0.0013,0.0147,0.0147,0.0094,0.0014,0.0232,1
6.9,-1.875,-2.0,0.073,0.106,0.0328,0.0203,0.0,1.0458,0.0,0.0524,0.0046,0.0,0.0145,0.011,0.0088,0.001,0.0222,1
6.9,-1.875,-1.75,0.0545,0.1228,0.0417,0.0201,0.0,1.1985,0.0,0.0521,0.0044,0.0,0.0144,0.0084,0.0077,0.0,0.0201,1
6.9,-1.875,-1.5,0.0423,0.1396,0.0513,0.0199,0.001,1.3444,0.0,0.0517,0.0041,0.0,0.0142,0.0068,0.0066,0.0,0.0174,1
7.0,-1.875,-4.0,0.4312,0.0084,0.0,0.0234,0.0,0.0128,0.0,0.0599,0.0,0.0089,0.0169,0.1251,0.0066,0.0095,0.0076,1
7.0,-1.875,-3.75,0.4942,0.0131,0.0,0.0229,0.0,0.0412,0.0,0.0586,0.0012,0.0092,0.0165,0.1058,0.0075,0.0117,0.011,1
7.0,-1.875,-3.5,0.5201,0.0196,0.0017,0.0224,0.0,0.1162,0.0,0.0573,0.0018,0.0086,0.0161,0.0855,0.0085,0.0134,0.0151,1
7.0,-1.875,-3.25,0.4751,0.0276,0.0044,0.0219,0.0,0.2634,0.0,0.0562,0.0025,0.0071,0.0158,0.0661,0.0096,0.0131,0.0194,1
7.0,-1.875,-3.0,0.3741,0.0368,0.0089,0.0215,0.0,0.4666,0.0,0.0551,0.0034,0.0051,0.0154,0.0492,0.0106,0.0109,0.0235,1
7.0,-1.875,-2.75,0.2673,0.047,0.0148,0.0212,0.0,0.685,0.0,0.0543,0.0042,0.0035,0.0152,0.0357,0.0115,0.0081,0.0268,1
7.0,-1.875,-2.5,0.1841,0.0581,0.022,0.0209,0.0,0.8976,0.0,0.0535,0.005,0.0024,0.0149,0.0256,0.0119,0.0051,0.0288,1
7.0,-1.875,-2.25,0.1276,0.07,0.0303,0.0206,0.0,1.1003,0.0,0.053,0.0055,0.0016,0.0147,0.0186,0.0118,0.0017,0.0291,1
7.0,-1.875,-2.0,0.0913,0.0825,0.0399,0.0204,0.0,1.2944,0.0,0.0526,0.0056,0.0012,0.0146,0.0138,0.0109,0.0013,0.0277,1
7.0,-1.875,-1.75,0.0681,0.0952,0.0503,0.0202,0.0,1.4792,0.0,0.0523,0.0054,0.0,0.0144,0.0107,0.0097,0.0,0.025,1
7.0,-1.875,-1.5,0.0527,0.1079,0.0616,0.02,0.0,1.6548,0.0,0.052,0.005,0.0,0.0143,0.0084,0.0082,0.0,0.0217,1
7.1,-1.875,-4.0,0.5387,0.0105,0.0,0.0234,0.0,0.016,0.0,0.0599,0.0,0.0112,0.0169,0.1569,0.0083,0.0117,0.0095,1
7.1,-1.875,-3.75,0.6176,0.0163,0.0,0.0229,0.0,0.0513,0.0,0.0587,0.0014,0.0115,0.0165,0.1327,0.0094,0.0146,0.0138,1
7.1,-1.875,-3.5,0.6499,0.0244,0.0021,0.0224,0.0,0.1446,0.0,0.0574,0.0022,0.0108,0.0162,0.1074,0.0107,0.0167,0.0189,1
7.1,-1.875,-3.25,0.594,0.0344,0.0054,0.022,0.0,0.3278,0.0,0.0562,0.0031,0.0089,0.0158,0.083,0.012,0.0164,0.0243,1
7.1,-1.875,-3.0,0.4682,0.0458,0.0109,0.0216,0.0,0.5809,0.0,0.0552,0.0042,0.0065,0.0155,0.0618,0.0133,0.0137,0.0295,1
7.1,-1.875,-2.75,0.3348,0.0585,0.0182,0.0212,0.0,0.8532,0.0,0.0544,0.0053,0.0044,0.0152,0.0448,0.0144,0.0102,0.0336,1
7.1,-1.875,-2.5,0.2306,0.0723,0.0271,0.0209,0.0,1.118,0.0,0.0537,0.0062,0.003,0.015,0.0322,0.0149,0.0073,0.036,1
7.1,-1.875,-2.25,0.1599,0.0871,0.0374,0.0206,0.0,1.3708,0.0,0.0531,0.0068,0.002,0.0148,0.0233,0.0147,0.0045,0.0364,1
7.1,-1.875,-2.0,0.1144,0.1027,0.0491,0.0204,0.0,1.6133,0.0,0.0527,0.007,0.0015,0.0146,0.0173,0.0137,0.0016,0.0347,1
7.1,-1.875,-1.75,0.0853,0.1186,0.0622,0.0202,0.0,1.8461,0.0,0.0524,0.0068,0.0011,0.0145,0.0133,0.0121,0.0012,0.0314,1
7.1,-1.875,-1.5,0.0662,0.1347,0.0765,0.02,0.0,2.0695,0.0,0.0521,0.0062,0.0,0.0143,0.0107,0.0104,0.0,0.0272,1
7.2,-1.875,-4.0,0.6704,0.0129,0.0,0.0234,0.0,0.0198,0.0,0.0599,0.0011,0.014,0.0169,0.1964,0.0082,0.0145,0.0119,1
7.2,-1.875,-3.75,0.7687,0.0202,0.0,0.0229,0.0,0.0635,0.0,0.0587,0.0018,0.0144,0.0166,0.1661,0.0094,0.0181,0.0172,1
7.2,-1.875,-3.5,0.8091,0.0301,0.0025,0.0225,0.0,0.1788,0.0,0.0574,0.0027,0.0135,0.0162,0.1345,0.0106,0.0206,0.0236,1
7.2,-1.875,-3.25,0.74,0.0425,0.0066,0.022,0.0,0.4054,0.0,0.0563,0.0039,0.0111,0.0158,0.1039,0.0119,0.0201,0.0304,1
7.2,-1.875,-3.0,0.5837,0.0566,0.0133,0.0216,0.0,0.7181,0.0,0.0553,0.0052,0.0081,0.0155,0.0772,0.0132,0.0168,0.0368,1
7.2,-1.875,-2.75,0.4178,0.0721,0.0221,0.0213,0.0,1.0539,0.0,0.0545,0.0065,0.0055,0.0152,0.056,0.0142,0.0127,0.0419,1
7.2,-1.875,-2.5,0.2878,0.0888,0.0327,0.021,0.0,1.3787,0.0,0.0539,0.0076,0.0037,0.015,0.0403,0.0148,0.0091,0.045,1
7.2,-1.875,-2.25,0.1995,0.1067,0.0448,0.0207,0.0,1.6865,0.0,0.0534,0.0084,0.0026,0.0148,0.0291,0.0146,0.0056,0.0454,1
7.2,-1.875,-2.0,0.1426,0.1253,0.0586,0.0206,0.0,1.9795,0.0,0.053,0.0086,0.0018,0.0147,0.0216,0.0136,0.004,0.0432,1
7.2,-1.875,-1.75,0.1061,0.1443,0.0737,0.0204,0.0,2.2584,0.0,0.0527,0.0082,0.0014,0.0146,0.0166,0.012,0.0015,0.039,1
7.2,-1.875,-1.5,0.0821,0.1632,0.0901,0.0202,0.0,2.5243,0.0,0.0524,0.0075,0.0011,0.0144,0.0133,0.0102,0.0012,0.0337,1
7.3,-1.875,-4.0,0.8312,0.0156,0.0,0.0234,0.0,0.0243,0.0,0.0598,0.0014,0.0175,0.0169,0.2449,0.0128,0.0179,0.0148,1
7.3,-1.875,-3.75,0.9525,0.0245,0.0,0.0229,0.0,0.0778,0.0,0.0587,0.0022,0.0179,0.0166,0.2073,0.0147,0.0223,0.0215,1
7.3,-1.875,-3.5,1.0031,0.0368,0.0031,0.0225,0.0,0.2193,0.0,0.0575,0.0034,0.0169,0.0162,0.1679,0.0166,0.0253,0.0294,1
7.3,-1.875,-3.25,0.9187,0.052,0.0079,0.022,0.0,0.4974,0.0,0.0564,0.0048,0.014,0.0159,0.1297,0.0187,0.0249,0.0379,1
7.3,-1.875,-3.0,0.7254,0.0692,0.016,0.0217,0.0,0.8812,0.0,0.0555,0.0063,0.0102,0.0156,0.0964,0.0206,0.0208,0.0458,1
7.3,-1.875,-2.75,0.5196,0.088,0.0264,0.0214,0.0,1.2926,0.0,0.0547,0.0079,0.007,0.0153,0.0699,0.0223,0.0156,0.0522,1
7.3,-1.875,-2.5,0.3582,0.1082,0.0388,0.0211,0.0,1.6876,0.0,0.0541,0.0093,0.0047,0.0151,0.0501,0.0231,0.0113,0.056,1
7.3,-1.875,-2.25,0.2481,0.1295,0.053,0.0209,0.0,2.0587,0.0,0.0537,0.0102,0.0032,0.0149,0.0363,0.0228,0.0081,0.0565,1
7.3,-1.875,-2.0,0.177,0.1515,0.0687,0.0207,0.0,2.4078,0.0,0.0533,0.0104,0.0023,0.0148,0.0268,0.0213,0.0051,0.0537,1
7.3,-1.875,-1.75,0.1315,0.1736,0.0858,0.0205,0.0,2.7381,0.0,0.0531,0.01,0.0017,0.0147,0.0206,0.0188,0.0028,0.0483,1
7.3,-1.875,-1.5,0.1014,0.1956,0.1041,0.0204,0.0,3.0504,0.0,0.0528,0.009,0.0013,0.0146,0.0165,0.016,0.0014,0.0417,1
7.4,-1.875,-4.0,1.0258,0.0188,0.0,0.0234,0.0,0.0296,0.0,0.0598,0.0017,0.0218,0.0169,0.3051,0.0126,0.0219,0.0184,1
7.4,-1.875,-3.75,1.1754,0.0297,0.0011,0.0229,0.0,0.095,0.0,0.0587,0.0027,0.0223,0.0166,0.2584,0.0144,0.0272,0.0267,1
7.4,-1.875,-3.5,1.2383,0.0447,0.0037,0.0225,0.0,0.2675,0.0,0.0576,0.0041,0.0211,0.0162,0.2092,0.0164,0.0309,0.0366,1
7.4,-1.875,-3.25,1.135,0.0632,0.0095,0.0221,0.0,0.6066,0.0,0.0566,0.0058,0.0175,0.0159,0.1617,0.0184,0.0303,0.0471,1
7.4,-1.875,-3.0,0.8979,0.0841,0.0189,0.0217,0.0,1.0749,0.0,0.0557,0.0077,0.0128,0.0156,0.1201,0.0203,0.0254,0.0568,1
7.4,-1.875,-2.75,0.6437,0.1068,0.0312,0.0214,0.0,1.5747,0.0,0.055,0.0096,0.0088,0.0154,0.087,0.0219,0.0191,0.0647,1
